character,reading,meaning,level,level_label,radical,stroke_count
座,좌,자리,4,4급,广,7
周,주,두루,4,4급,口,5
朱,주,붉을,4,4급,木,2
酒,주,술,4,4급,酉,3
證,증,증거,4,4급,言,12
持,지,가질,4,4급,手,6
誌,지,기록할,4,4급,言,7
智,지,슬기/지혜,4,4급,日,8
織,직,짤,4,4급,糸,12
盡,진,다할,4,4급,皿,9
珍,진,보배,4,4급,玉,5
陣,진,진칠,4,4급,阜,7
差,차,다를,4,4급,工,7
讚,찬,기릴,4,4급,言,19
採,채,캘,4,4급,手,8
冊,책,책,4,4급,冂,3
泉,천,샘,4,4급,水,5
廳,청,관청,4,4급,广,22
聽,청,들을,4,4급,耳,16
招,초,부를,4,4급,手,5
推,추,밀,4,4급,手,8
縮,축,줄일,4,4급,糸,11
就,취,나아갈,4,4급,尢,9
趣,취,뜻,4,4급,走,8
層,층,층[層階],4,4급,尸,12
針,침,바늘,4,4급,金,2
寢,침,잘,4,4급,宀,11
稱,칭,일컬을,4,4급,禾,9
歎,탄,탄식할,4,4급,欠,11
彈,탄,탄알,4,4급,弓,12
脫,탈,벗을,4,4급,肉,7
探,탐,찾을,4,4급,手,8
擇,택,가릴,4,4급,手,13
討,토,칠,4,4급,言,3
痛,통,아플,4,4급,疒,7
投,투,던질,4,4급,手,4
鬪,투,싸움,4,4급,鬥,10
派,파,갈래,4,4급,水,6
判,판,판단할,4,4급,刀,5
篇,편,책,4,4급,竹,9
評,평,평할,4,4급,言,5
閉,폐,닫을,4,4급,門,3
胞,포,세포,4,4급,肉,5
爆,폭,불터질,4,4급,火,15
標,표,표할,4,4급,木,11
疲,피,피곤할,4,4급,疒,5
避,피,피할,4,4급,辵,13
恨,한,한[怨],4,4급,心,6
閑,한,한가할,4,4급,門,4
抗,항,겨룰,4,4급,手,4
核,핵,씨,4,4급,木,6
憲,헌,법,4,4급,心,12
險,험,험할,4,4급,阜,13
革,혁,가죽,4,4급,革,0
顯,현,나타날,4,4급,頁,14
刑,형,형벌,4,4급,刀,4
或,혹,혹,4,4급,戈,4
混,혼,섞을,4,4급,水,8
婚,혼,혼인할,4,4급,女,8
紅,홍,붉을,4,4급,糸,3
華,화,빛날,4,4급,艸,7
環,환,고리,4,4급,玉,13
歡,환,기쁠,4,4급,欠,18
況,황,상황,4,4급,水,5
灰,회,재,4,4급,火,2
候,후,기후,4,4급,人,8
厚,후,두터울,4,4급,厂,7
揮,휘,휘두를,4,4급,手,9
喜,희,기쁠,4,4급,口,9
街,가,거리,4.5,준4급,行,6
假,가,거짓,4.5,준4급,人,9
減,감,덜,4.5,준4급,水,9
監,감,볼,4.5,준4급,皿,9
講,강,욀,4.5,준4급,言,10
康,강,편안,4.5,준4급,广,8
個,개,낱,4.5,준4급,人,8
檢,검,검사할,4.5,준4급,木,13
潔,결,깨끗할,4.5,준4급,水,12
缺,결,이지러질,4.5,준4급,缶,4
慶,경,경사,4.5,준4급,心,11
警,경,깨우칠,4.5,준4급,言,13
境,경,지경,4.5,준4급,土,11
經,경,지날/글,4.5,준4급,糸,7
係,계,맬,4.5,준4급,人,7
故,고,연고,4.5,준4급,攴,5
官,관,벼슬,4.5,준4급,宀,5
求,구,구할[索],4.5,준4급,水,2
句,구,글귀,4.5,준4급,口,2
究,구,연구할,4.5,준4급,穴,2
宮,궁,집,4.5,준4급,宀,7
權,권,권세,4.5,준4급,木,18
極,극,다할/극진할,4.5,준4급,木,8
禁,금,금할,4.5,준4급,示,8
器,기,그릇,4.5,준4급,口,13
起,기,일어날,4.5,준4급,走,3
暖,난,따뜻할,4.5,준4급,日,9
難,난,어려울,4.5,준4급,隹,11
怒,노,성낼,4.5,준4급,心,5
努,노,힘쓸,4.5,준4급,力,5
斷,단,끊을,4.5,준4급,斤,14
端,단,끝,4.5,준4급,立,9
檀,단,박달나무,4.5,준4급,木,13
單,단,홑,4.5,준4급,口,9
達,달,통달할,4.5,준4급,辵,9
擔,담,멜,4.5,준4급,手,13
黨,당,무리,4.5,준4급,黑,8
帶,대,띠,4.5,준4급,巾,8
隊,대,무리,4.5,준4급,阜,9
導,도,인도할,4.5,준4급,寸,13
督,독,감독할,4.5,준4급,目,8
毒,독,독,4.5,준4급,毋,5
銅,동,구리,4.5,준4급,金,6
斗,두,말,4.5,준4급,斗,0
豆,두,콩,4.5,준4급,豆,0
得,득,얻을,4.5,준4급,彳,8
燈,등,등,4.5,준4급,火,12
羅,라,벌릴,4.5,준4급,网,14
兩,량,두,4.5,준4급,入,6
麗,려,고울,4.5,준4급,鹿,8
連,련,이을,4.5,준4급,辵,7
列,렬,벌릴,4.5,준4급,刀,4
錄,록,기록할,4.5,준4급,金,8
論,론,논할,4.5,준4급,言,8
留,류,머무를,4.5,준4급,田,5
律,률,법칙,4.5,준4급,彳,6
滿,만,찰,4.5,준4급,水,11
脈,맥,줄기,4.5,준4급,肉,6
毛,모,터럭,4.5,준4급,毛,0
牧,목,칠[養],4.5,준4급,牛,4
武,무,호반,4.5,준4급,止,4
務,무,힘쓸,4.5,준4급,力,9
味,미,맛,4.5,준4급,口,5
未,미,아닐,4.5,준4급,木,1
密,밀,빽빽할,4.5,준4급,宀,8
博,박,넓을,4.5,준4급,十,10
防,방,막을,4.5,준4급,阜,4
房,방,방,4.5,준4급,戶,4
訪,방,찾을,4.5,준4급,言,4
配,배,나눌/짝,4.5,준4급,酉,3
背,배,등,4.5,준4급,肉,5
拜,배,절,4.5,준4급,手,5
罰,벌,벌할,4.5,준4급,网,9
伐,벌,칠[討],4.5,준4급,人,4
壁,벽,벽,4.5,준4급,土,13
邊,변,가[側],4.5,준4급,辵,15
報,보,갚을/알릴,4.5,준4급,土,9
步,보,걸음,4.5,준4급,止,3
寶,보,보배,4.5,준4급,宀,17
保,보,지킬,4.5,준4급,人,7
復,복,회복할,4.5,준4급,彳,9
府,부,마을[官廳],4.5,준4급,广,5
婦,부,며느리,4.5,준4급,女,8
副,부,버금,4.5,준4급,刀,9
富,부,부자,4.5,준4급,宀,9
佛,불,부처,4.5,준4급,人,5
備,비,갖출,4.5,준4급,人,10
飛,비,날,4.5,준4급,飛,0
悲,비,슬플,4.5,준4급,心,8
非,비,아닐,4.5,준4급,非,0
貧,빈,가난할,4.5,준4급,貝,4
謝,사,사례할,4.5,준4급,言,10
師,사,스승,4.5,준4급,巾,7
寺,사,절,4.5,준4급,寸,3
舍,사,집,4.5,준4급,舌,2
殺,살,죽일,4.5,준4급,殳,7
常,상,떳떳할,4.5,준4급,巾,8
床,상,상,4.5,준4급,广,4
想,상,생각,4.5,준4급,心,9
狀,상,형상,4.5,준4급,犬,4
設,설,베풀,4.5,준4급,言,4
星,성,별,4.5,준4급,日,5
聖,성,성인,4.5,준4급,耳,7
盛,성,성할,4.5,준4급,皿,7
聲,성,소리,4.5,준4급,耳,11
城,성,재,4.5,준4급,土,7
誠,성,정성,4.5,준4급,言,7
細,세,가늘,4.5,준4급,糸,5
稅,세,세금,4.5,준4급,禾,7
勢,세,형세,4.5,준4급,力,11
素,소,본디/흴[白],4.5,준4급,糸,4
掃,소,쓸[掃除],4.5,준4급,手,8
笑,소,웃음,4.5,준4급,竹,4
續,속,이을,4.5,준4급,糸,15
俗,속,풍속,4.5,준4급,人,7
送,송,보낼,4.5,준4급,辵,6
收,수,거둘,4.5,준4급,攴,2
修,수,닦을,4.5,준4급,人,8
受,수,받을,4.5,준4급,又,6
授,수,줄,4.5,준4급,手,8
守,수,지킬,4.5,준4급,宀,3
純,순,순수할,4.5,준4급,糸,4
承,승,이을,4.5,준4급,手,4
施,시,베풀,4.5,준4급,方,5
視,시,볼,4.5,준4급,見,5
詩,시,시,4.5,준4급,言,6
試,시,시험,4.5,준4급,言,6
是,시,이[斯]/옳을,4.5,준4급,日,5
息,식,쉴,4.5,준4급,心,6
申,신,납[猿],4.5,준4급,田,0
深,심,깊을,4.5,준4급,水,8
眼,안,눈,4.5,준4급,目,6
暗,암,어두울,4.5,준4급,日,9
壓,압,누를,4.5,준4급,土,14
液,액,진,4.5,준4급,水,8
羊,양,양,4.5,준4급,羊,0
如,여,같을,4.5,준4급,女,3
餘,여,남을,4.5,준4급,食,7
逆,역,거스릴,4.5,준4급,辵,6
硏,연,갈,4.5,준4급,石,6
煙,연,연기,4.5,준4급,火,9
演,연,펼,4.5,준4급,水,11
榮,영,영화,4.5,준4급,木,10
藝,예,재주,4.5,준4급,艸,15
誤,오,그르칠,4.5,준4급,言,7
玉,옥,구슬,4.5,준4급,玉,0
往,왕,갈,4.5,준4급,彳,5
謠,요,노래,4.5,준4급,言,10
容,용,얼굴,4.5,준4급,宀,7
圓,원,둥글,4.5,준4급,囗,10
員,원,인원,4.5,준4급,口,7
衛,위,지킬,4.5,준4급,行,9
爲,위,하/할,4.5,준4급,爪,8
肉,육,고기,4.5,준4급,肉,0
恩,은,은혜,4.5,준4급,心,6
陰,음,그늘,4.5,준4급,阜,8
應,응,응할,4.5,준4급,心,13
義,의,옳을,4.5,준4급,羊,7
議,의,의논할,4.5,준4급,言,13
移,이,옮길,4.5,준4급,禾,6
益,익,더할,4.5,준4급,皿,5
引,인,끌,4.5,준4급,弓,1
印,인,도장,4.5,준4급,卩,4
認,인,알[知],4.5,준4급,言,7
障,장,막을,4.5,준4급,阜,11
將,장,장수,4.5,준4급,寸,8
低,저,낮을,4.5,준4급,人,5
敵,적,대적할,4.5,준4급,攴,11
田,전,밭,4.5,준4급,田,0
絶,절,끊을,4.5,준4급,糸,6
接,접,이을,4.5,준4급,手,8
政,정,정사(政事),4.5,준4급,攴,5
精,정,정할,4.5,준4급,米,8
程,정,한도/길[道],4.5,준4급,禾,7
濟,제,건널,4.5,준4급,水,14
提,제,끌,4.5,준4급,手,9
除,제,덜,4.5,준4급,阜,7
制,제,절제할,4.5,준4급,刀,6
祭,제,제사,4.5,준4급,示,6
際,제,즈음/가[邊],4.5,준4급,阜,11
製,제,지을,4.5,준4급,衣,8
助,조,도울,4.5,준4급,力,5
鳥,조,새,4.5,준4급,鳥,0
早,조,이를,4.5,준4급,日,2
造,조,지을,4.5,준4급,辵,7
尊,존,높을,4.5,준4급,寸,9
宗,종,마루,4.5,준4급,宀,5
走,주,달릴,4.5,준4급,走,0
竹,죽,대,4.5,준4급,竹,0
準,준,준할,4.5,준4급,水,10
衆,중,무리,4.5,준4급,血,6
增,증,더할,4.5,준4급,土,12
指,지,가리킬,4.5,준4급,手,6
志,지,뜻,4.5,준4급,心,3
至,지,이를,4.5,준4급,至,0
支,지,지탱할,4.5,준4급,支,0
職,직,직분,4.5,준4급,耳,12
進,진,나아갈,4.5,준4급,辵,8
眞,진,참,4.5,준4급,目,5
次,차,버금,4.5,준4급,欠,2
察,찰,살필,4.5,준4급,宀,11
創,창,비롯할,4.5,준4급,刀,10
處,처,곳,4.5,준4급,虍,5
請,청,청할,4.5,준4급,言,8
總,총,다[皆],4.5,준4급,糸,11
銃,총,총,4.5,준4급,金,6
蓄,축,모을,4.5,준4급,艸,10
築,축,쌓을,4.5,준4급,竹,10
蟲,충,벌레,4.5,준4급,虫,12
忠,충,충성,4.5,준4급,心,4
取,취,가질,4.5,준4급,又,6
測,측,헤아릴,4.5,준4급,水,9
治,치,다스릴,4.5,준4급,水,5
置,치,둘[措],4.5,준4급,网,8
齒,치,이,4.5,준4급,齒,0
侵,침,침노할,4.5,준4급,人,7
快,쾌,쾌할,4.5,준4급,心,4
態,태,모습,4.5,준4급,心,10
統,통,거느릴,4.5,준4급,糸,6
退,퇴,물러날,4.5,준4급,辵,6
破,파,깨뜨릴,4.5,준4급,石,5
波,파,물결,4.5,준4급,水,5
砲,포,대포,4.5,준4급,石,5
布,포,베/펼,4.5,준4급,巾,2
包,포,쌀[裹],4.5,준4급,勹,3
暴,폭,사나울,4.5,준4급,日,11
票,표,표,4.5,준4급,示,6
豊,풍,풍년,4.5,준4급,豆,6
限,한,한할,4.5,준4급,阜,6
航,항,배,4.5,준4급,舟,4
港,항,항구,4.5,준4급,水,9
解,해,풀,4.5,준4급,角,6
鄕,향,시골,4.5,준4급,邑,10
香,향,향기,4.5,준4급,香,0
虛,허,빌,4.5,준4급,虍,6
驗,험,시험,4.5,준4급,馬,13
賢,현,어질,4.5,준4급,貝,8
血,혈,피,4.5,준4급,血,0
協,협,화할,4.5,준4급,十,6
惠,혜,은혜,4.5,준4급,心,8
護,호,도울,4.5,준4급,言,14
呼,호,부를,4.5,준4급,口,5
好,호,좋을,4.5,준4급,女,3
戶,호,집,4.5,준4급,戶,0
貨,화,재물,4.5,준4급,貝,4
確,확,굳을,4.5,준4급,石,10
回,회,돌아올,4.5,준4급,囗,3
吸,흡,마실,4.5,준4급,口,4
興,흥,일[盛],4.5,준4급,臼,9
希,희,바랄,4.5,준4급,巾,4
加,가,더할,5,5급,力,3
可,가,옳을,5,5급,口,2
改,개,고칠,5,5급,攴,3
去,거,갈,5,5급,厶,3
擧,거,들,5,5급,手,14
健,건,굳셀,5,5급,人,9
件,건,물건,5,5급,人,4
建,건,세울,5,5급,廴,6
輕,경,가벼울,5,5급,車,7
競,경,다툴,5,5급,立,15
景,경,볕,5,5급,日,8
固,고,굳을,5,5급,囗,5
考,고,생각할,5,5급,老,2
曲,곡,굽을,5,5급,曰,2
橋,교,다리,5,5급,木,12
救,구,구원할,5,5급,攴,7
貴,귀,귀할,5,5급,貝,5
規,규,법,5,5급,見,4
給,급,줄,5,5급,糸,6
期,기,기약할,5,5급,月,8
汽,기,물끓는김,5,5급,水,4
技,기,재주,5,5급,手,4
吉,길,길할,5,5급,口,3
壇,단,단,5,5급,土,13
談,담,말씀,5,5급,言,8
都,도,도읍,5,5급,邑,9
島,도,섬,5,5급,山,7
落,락,떨어질,5,5급,艸,9
冷,랭,찰,5,5급,冫,5
量,량,헤아릴,5,5급,里,5
領,령,거느릴,5,5급,頁,5
令,령,하여금,5,5급,人,3
料,료,헤아릴,5,5급,斗,6
馬,마,말,5,5급,馬,0
末,말,끝,5,5급,木,1
亡,망,망할,5,5급,亠,1
買,매,살,5,5급,貝,5
賣,매,팔,5,5급,貝,8
無,무,없을,5,5급,火,8
倍,배,곱,5,5급,人,8
比,비,견줄,5,5급,比,0
費,비,쓸,5,5급,貝,5
鼻,비,코,5,5급,鼻,0
氷,빙,얼음,5,5급,水,1
寫,사,베낄,5,5급,宀,12
思,사,생각,5,5급,心,5
査,사,조사할,5,5급,木,5
賞,상,상줄,5,5급,貝,8
序,서,차례,5,5급,广,4
選,선,가릴,5,5급,辵,12
船,선,배,5,5급,舟,5
善,선,착할,5,5급,口,9
示,시,보일,5,5급,示,0
案,안,책상,5,5급,木,6
魚,어,고기/물고기,5,5급,魚,0
漁,어,고기잡을,5,5급,水,11
億,억,억[數字],5,5급,人,13
熱,열,더울,5,5급,火,11
葉,엽,잎,5,5급,艸,9
屋,옥,집,5,5급,尸,6
完,완,완전할,5,5급,宀,4
曜,요,빛날요:,5,5급,日,14
浴,욕,목욕할,5,5급,水,7
牛,우,소,5,5급,牛,0
雄,웅,수컷,5,5급,隹,4
原,원,언덕,5,5급,厂,8
願,원,원할,5,5급,頁,10
院,원,집,5,5급,阜,7
位,위,자리,5,5급,人,5
耳,이,귀,5,5급,耳,0
因,인,인할,5,5급,囗,3
再,재,두,5,5급,冂,4
災,재,재앙,5,5급,火,3
爭,쟁,다툴,5,5급,爪,4
貯,저,쌓을,5,5급,貝,5
赤,적,붉을,5,5급,赤,0
停,정,머무를,5,5급,人,9
操,조,잡을,5,5급,手,13
終,종,마칠,5,5급,糸,5
罪,죄,허물,5,5급,网,8
止,지,그칠,5,5급,止,0
唱,창,부를,5,5급,口,8
鐵,철,쇠,5,5급,金,13
初,초,처음,5,5급,刀,5
最,최,가장,5,5급,曰,8
祝,축,빌,5,5급,示,5
致,치,이를,5,5급,至,4
則,칙,법칙,5,5급,刀,7
他,타,다를,5,5급,人,3
打,타,칠,5,5급,手,2
卓,탁,높을,5,5급,十,6
炭,탄,숯,5,5급,火,5
板,판,널,5,5급,木,4
敗,패,패할,5,5급,攴,7
河,하,물,5,5급,水,5
寒,한,찰,5,5급,宀,9
許,허,허락할,5,5급,言,4
湖,호,호수,5,5급,水,9
患,환,근심,5,5급,心,7
黑,흑,검을,5,5급,黑,0
價,가,값,5.5,준5급,人,13
客,객,손,5.5,준5급,宀,6
格,격,격식,5.5,준5급,木,6
見,견,볼,5.5,준5급,見,0
決,결,결단할,5.5,준5급,水,4
結,결,맺을,5.5,준5급,糸,6
敬,경,공경,5.5,준5급,攴,9
告,고,고할,5.5,준5급,口,4
課,과,공부할/과정,5.5,준5급,言,8
過,과,지날,5.5,준5급,辵,9
關,관,관계할,5.5,준5급,門,11
觀,관,볼,5.5,준5급,見,18
廣,광,넓을,5.5,준5급,广,12
具,구,갖출,5.5,준5급,八,6
舊,구,예,5.5,준5급,臼,12
局,국,판[形局],5.5,준5급,尸,4
己,기,몸,5.5,준5급,己,0
基,기,터,5.5,준5급,土,8
念,념,생각,5.5,준5급,心,4
能,능,능할,5.5,준5급,肉,6
團,단,둥글,5.5,준5급,囗,11
當,당,마땅,5.5,준5급,田,8
德,덕,큰,5.5,준5급,彳,12
到,도,이를,5.5,준5급,刀,6
獨,독,홀로,5.5,준5급,犬,13
朗,랑,밝을,5.5,준5급,月,7
良,량,어질,5.5,준5급,艮,1
旅,려,나그네,5.5,준5급,方,6
歷,력,지날,5.5,준5급,止,12
練,련,익힐,5.5,준5급,糸,9
勞,로,일할,5.5,준5급,力,10
類,류,무리,5.5,준5급,頁,10
流,류,흐를,5.5,준5급,水,7
陸,륙,뭍,5.5,준5급,阜,8
望,망,바랄,5.5,준5급,月,7
法,법,법,5.5,준5급,水,5
變,변,변할,5.5,준5급,言,16
兵,병,병사,5.5,준5급,八,5
福,복,복,5.5,준5급,示,9
奉,봉,받들,5.5,준5급,大,5
史,사,사기(史記),5.5,준5급,口,2
士,사,선비,5.5,준5급,士,0
仕,사,섬길,5.5,준5급,人,3
産,산,낳을,5.5,준5급,生,6
相,상,서로,5.5,준5급,目,4
商,상,장사,5.5,준5급,口,8
鮮,선,고울,5.5,준5급,魚,6
仙,선,신선,5.5,준5급,人,3
說,설,말씀,5.5,준5급,言,7
性,성,성품,5.5,준5급,心,5
洗,세,씻을,5.5,준5급,水,6
歲,세,해,5.5,준5급,止,9
束,속,묶을,5.5,준5급,木,3
首,수,머리,5.5,준5급,首,0
宿,숙,잘,5.5,준5급,宀,8
順,순,순할,5.5,준5급,頁,3
識,식,알,5.5,준5급,言,12
臣,신,신하,5.5,준5급,臣,0
實,실,열매,5.5,준5급,宀,11
兒,아,아이,5.5,준5급,儿,6
惡,악,악할,5.5,준5급,心,8
約,약,맺을,5.5,준5급,糸,3
養,양,기를,5.5,준5급,食,6
要,요,요긴할,5.5,준5급,襾,3
友,우,벗,5.5,준5급,又,2
雨,우,비,5.5,준5급,雨,0
雲,운,구름,5.5,준5급,雨,4
元,원,으뜸,5.5,준5급,儿,2
偉,위,클,5.5,준5급,人,9
以,이,써,5.5,준5급,人,3
任,임,맡길,5.5,준5급,人,4
材,재,재목,5.5,준5급,木,3
財,재,재물,5.5,준5급,貝,3
的,적,과녁,5.5,준5급,白,3
典,전,법,5.5,준5급,八,6
傳,전,전할,5.5,준5급,人,11
展,전,펼,5.5,준5급,尸,7
切,절,끊을,5.5,준5급,刀,2
節,절,마디,5.5,준5급,竹,9
店,점,가게,5.5,준5급,广,5
情,정,뜻,5.5,준5급,心,8
調,조,고를,5.5,준5급,言,8
卒,졸,마칠,5.5,준5급,十,6
種,종,씨,5.5,준5급,禾,9
州,주,고을,5.5,준5급,巛,3
週,주,주일,5.5,준5급,辵,8
知,지,알,5.5,준5급,矢,3
質,질,바탕,5.5,준5급,貝,8
着,착,붙을,5.5,준5급,目,7
參,참,참여할,5.5,준5급,厶,9
責,책,꾸짖을,5.5,준5급,貝,4
充,충,채울,5.5,준5급,儿,4
宅,택,집,5.5,준5급,宀,3
品,품,물건,5.5,준5급,口,6
必,필,반드시,5.5,준5급,心,1
筆,필,붓,5.5,준5급,竹,6
害,해,해할,5.5,준5급,宀,7
化,화,될,5.5,준5급,匕,2
效,효,본받을,5.5,준5급,攴,6
凶,흉,흉할,5.5,준5급,凵,2
感,감,느낄,6,6급,心,9
強,강,강할,6,6급,弓,8
開,개,열,6,6급,門,4
京,경,서울,6,6급,亠,6
苦,고,쓸[味覺],6,6급,艸,5
古,고,예,6,6급,口,2
交,교,사귈,6,6급,亠,4
區,구,구분할/지경,6,6급,匸,9
郡,군,고을,6,6급,邑,7
近,근,가까울,6,6급,辵,4
根,근,뿌리,6,6급,木,6
級,급,등급,6,6급,糸,4
多,다,많을,6,6급,夕,3
待,대,기다릴,6,6급,彳,6
度,도,법도,6,6급,广,6
頭,두,머리,6,6급,頁,7
例,례,법식,6,6급,人,6
禮,례,예도,6,6급,示,13
路,로,길,6,6급,足,6
綠,록,푸를,6,6급,糸,8
李,리,오얏/성(姓),6,6급,木,3
目,목,눈,6,6급,目,0
米,미,쌀,6,6급,米,0
美,미,아름다울,6,6급,羊,3
朴,박,성(姓),6,6급,木,2
番,번,차례,6,6급,田,7
別,별,다를/나눌,6,6급,刀,5
病,병,병,6,6급,疒,5
服,복,옷,6,6급,月,4
本,본,근본,6,6급,木,1
死,사,죽을,6,6급,歹,2
使,사,하여금/부릴,6,6급,人,6
石,석,돌,6,6급,石,0
席,석,자리,6,6급,巾,7
速,속,빠를,6,6급,辵,7
孫,손,손자,6,6급,子,7
樹,수,나무,6,6급,木,12
習,습,익힐,6,6급,羽,5
勝,승,이길,6,6급,力,10
式,식,법,6,6급,弋,3
失,실,잃을,6,6급,大,2
愛,애,사랑,6,6급,心,9
野,야,들[坪],6,6급,里,4
夜,야,밤,6,6급,夕,5
陽,양,볕,6,6급,阜,9
洋,양,큰바다,6,6급,水,6
言,언,말씀,6,6급,言,0
永,영,길,6,6급,水,1
英,영,꽃부리,6,6급,艸,5
溫,온,따뜻할,6,6급,水,10
園,원,동산,6,6급,囗,10
遠,원,멀,6,6급,辵,10
油,유,기름,6,6급,水,5
由,유,말미암을,6,6급,田,0
銀,은,은,6,6급,金,6
衣,의,옷,6,6급,衣,0
醫,의,의원,6,6급,酉,11
者,자,놈,6,6급,老,5
章,장,글,6,6급,立,6
在,재,있을,6,6급,土,3
定,정,정할,6,6급,宀,5
朝,조,아침,6,6급,月,8
族,족,겨레,6,6급,方,7
晝,주,낮,6,6급,日,7
親,친,친할,6,6급,見,9
太,태,클,6,6급,大,1
通,통,통할,6,6급,辵,7
特,특,특별할,6,6급,牛,6
合,합,합할,6,6급,口,3
行,행,다닐,6,6급,行,0
向,향,향할,6,6급,口,3
號,호,이름,6,6급,虍,7
畫,화,그림,6,6급,田,7
黃,황,누를,6,6급,黃,0
訓,훈,가르칠,6,6급,言,3
各,각,각각,6.5,준6급,口,3
角,각,뿔,6.5,준6급,角,0
計,계,셀,6.5,준6급,言,2
界,계,지경,6.5,준6급,田,4
高,고,높을,6.5,준6급,高,0
功,공,공[勳],6.5,준6급,力,3
公,공,공평할,6.5,준6급,八,2
共,공,한가지,6.5,준6급,八,4
科,과,과목,6.5,준6급,禾,4
果,과,실과,6.5,준6급,木,4
光,광,빛,6.5,준6급,儿,4
球,구,공,6.5,준6급,玉,7
今,금,이제,6.5,준6급,人,2
急,급,급할,6.5,준6급,心,5
短,단,짧을,6.5,준6급,矢,7
堂,당,집,6.5,준6급,土,8
代,대,대신할,6.5,준6급,人,3
對,대,대할,6.5,준6급,寸,11
圖,도,그림,6.5,준6급,囗,11
讀,독,읽을,6.5,준6급,言,15
童,동,아이,6.5,준6급,立,7
等,등,무리,6.5,준6급,竹,6
樂,락,즐길,6.5,준6급,木,11
理,리,다스릴,6.5,준6급,玉,7
利,리,이할,6.5,준6급,刀,5
明,명,밝을,6.5,준6급,日,4
聞,문,들을,6.5,준6급,耳,8
班,반,나눌,6.5,준6급,玉,6
反,반,돌이킬/돌아올,6.5,준6급,又,2
半,반,반(半),6.5,준6급,十,3
發,발,필,6.5,준6급,癶,7
放,방,놓을,6.5,준6급,攴,4
部,부,떼,6.5,준6급,邑,8
分,분,나눌,6.5,준6급,刀,2
社,사,모일,6.5,준6급,示,3
書,서,글,6.5,준6급,曰,6
線,선,줄,6.5,준6급,糸,9
雪,설,눈,6.5,준6급,雨,3
省,성,살필,6.5,준6급,目,4
成,성,이룰,6.5,준6급,戈,3
消,소,사라질,6.5,준6급,水,7
術,술,재주,6.5,준6급,行,5
始,시,비로소,6.5,준6급,女,5
神,신,귀신,6.5,준6급,示,5
身,신,몸,6.5,준6급,身,0
信,신,믿을,6.5,준6급,人,7
新,신,새,6.5,준6급,斤,9
藥,약,약,6.5,준6급,艸,15
弱,약,약할,6.5,준6급,弓,7
業,업,업,6.5,준6급,木,9
勇,용,날랠,6.5,준6급,力,7
用,용,쓸,6.5,준6급,用,0
運,운,옮길,6.5,준6급,辵,9
飮,음,마실,6.5,준6급,食,4
音,음,소리,6.5,준6급,音,0
意,의,뜻,6.5,준6급,心,9
昨,작,어제,6.5,준6급,日,5
作,작,지을,6.5,준6급,人,5
才,재,재주,6.5,준6급,手,0
戰,전,싸움,6.5,준6급,戈,12
庭,정,뜰,6.5,준6급,广,7
題,제,제목,6.5,준6급,頁,9
第,제,차례,6.5,준6급,竹,5
注,주,부을,6.5,준6급,水,5
集,집,모을,6.5,준6급,隹,4
窓,창,창,6.5,준6급,穴,6
淸,청,맑을,6.5,준6급,水,8
體,체,몸,6.5,준6급,骨,13
表,표,겉,6.5,준6급,衣,2
風,풍,바람,6.5,준6급,風,0
幸,행,다행,6.5,준6급,干,5
現,현,나타날,6.5,준6급,玉,7
形,형,모양,6.5,준6급,彡,4
和,화,화할,6.5,준6급,口,5
會,회,모일,6.5,준6급,曰,9
歌,가,노래,7,7급,欠,10
口,구,입,7,7급,口,0
旗,기,기,7,7급,方,10
冬,동,겨울,7,7급,冫,3
洞,동,골,7,7급,水,6
同,동,한가지,7,7급,口,3
登,등,오를,7,7급,癶,7
來,래,올,7,7급,人,6
老,로,늙을,7,7급,老,0
里,리,마을,7,7급,里,0
林,림,수풀,7,7급,木,4
面,면,낯,7,7급,面,0
命,명,목숨,7,7급,口,5
文,문,글월,7,7급,文,0
問,문,물을,7,7급,口,8
百,백,일백,7,7급,白,1
夫,부,지아비,7,7급,大,1
算,산,셈,7,7급,竹,8
色,색,빛,7,7급,色,0
夕,석,저녁,7,7급,夕,0
